# REBOUND parity — Kepler e=0.5 — REBOUND IAS15 side
# protocol: paper/notebooks/2026-04-25-rebound-parity-kepler.md
# integrator: IAS15 (REBOUND)
# rebound_version: 4.6.0
# units: canonical (G = 1)
# a=1.0, e=0.5, m_primary=1.0, m_secondary=1.000000e-06
# period=6.283185307179586232e+00, dt0=4.393921931829440630e-02, n_orbits=100
orbit,t,x0,y0,vx0,vy0,x1,y1,vx1,vy1,e_total
88,5.529286349906240048e+02,-4.997534612492269706e-07,-1.920968472528388554e-08,4.435199866221544538e-08,-1.731196981932153615e-06,4.997534612493422235e-01,1.920968472490416912e-02,-4.435199866221488374e-02,1.731196981932153545e+00,-5.000014999984997117e-07
89,5.592094900796269030e+02,-4.998448600383288316e-07,-1.522962717852310408e-08,3.516591453034084548e-08,-1.731513469803373596e-06,4.998448600384474139e-01,1.522962717814327002e-02,-3.516591453034028508e-02,1.731513469803373617e+00,-5.000014999984994999e-07
90,5.654983847193810789e+02,-4.995771457008210288e-07,-2.516736765456650537e-08,5.809706658451528357e-08,-1.730586614983807102e-06,4.995771457009428596e-01,2.516736765418698188e-02,-5.809706658451480737e-02,1.730586614983807170e+00,-5.000014999984992882e-07
91,5.717783392955057025e+02,-4.997425825016441947e-07,-1.962972165645676592e-08,4.532130184969377484e-08,-1.731159315791878557e-06,4.997425825017689505e-01,1.962972165607747982e-02,-4.532130184969322684e-02,1.731159315791878539e+00,-5.000014999984992882e-07
92,5.780582978417386357e+02,-4.998670008821035113e-07,-1.409734417812635779e-08,3.255214125855774802e-08,-1.731590145917854013e-06,4.998670008822323485e-01,1.409734417774658605e-02,-3.255214125855714763e-02,1.731590145917853985e+00,-5.000014999984990764e-07
93,5.843382306700823392e+02,-4.999511133641939794e-07,-8.519275388966606890e-09,1.967349149785458437e-08,-1.731881467405260897e-06,4.999511133643267380e-01,8.519275388585321671e-03,-1.967349149785394685e-02,1.731881467405260722e+00,-5.000014999984997117e-07
94,5.906268916853084647e+02,-4.997821408702064715e-07,-1.805554234460861730e-08,4.168846927740626452e-08,-1.731296285031520447e-06,4.997821408703432278e-01,1.805554234422545798e-02,-4.168846927740563896e-02,1.731296285031520110e+00,-5.000014999984992882e-07
95,5.969069258582603652e+02,-4.998927491140119361e-07,-1.265375289973352641e-08,2.921950059203563628e-08,-1.731679319073739006e-06,4.998927491141526569e-01,1.265375289934878196e-02,-2.921950059203507616e-02,1.731679319073738954e+00,-5.000014999984992882e-07
96,6.031955930535316384e+02,-4.996709119149813970e-07,-2.219910278719265551e-08,5.124984309142105868e-08,-1.730911186898438470e-06,4.996709119151255818e-01,2.219910278680696167e-02,-5.124984309142054800e-02,1.730911186898438370e+00,-5.000014999984992882e-07
97,6.094832332666546790e+02,-4.994008172904853278e-07,-2.996253414683768646e-08,6.915417648875963793e-08,-1.729976418638953547e-06,4.994008172906327370e-01,2.996253414645032309e-02,-6.915417648875915591e-02,1.729976418638953239e+00,-5.000014999984994999e-07
98,6.157632768051252015e+02,-4.995966138228607934e-07,-2.458060860509876232e-08,5.674367954715482429e-08,-1.730653998917604767e-06,4.995966138230117926e-01,2.458060860470990400e-02,-5.674367954715432011e-02,1.730653998917604630e+00,-5.000014999984990764e-07
99,6.220432819626905712e+02,-4.997554898547776518e-07,-1.913033796185539501e-08,4.416888963094922851e-08,-1.731204005785607243e-06,4.997554898549321223e-01,1.913033796146357268e-02,-4.416888963094860870e-02,1.731204005785606626e+00,-5.000014999984997117e-07
100,6.283232193865840145e+02,-4.998768870181516882e-07,-1.356126210855667784e-08,3.131458506620415758e-08,-1.731624383762780388e-06,4.998768870183102897e-01,1.356126210816110435e-02,-3.131458506620349302e-02,1.731624383762779829e+00,-5.000014999984997117e-07
